,latitude,longitude,price,_Entire home/apt,_Hotel room,_Private room,_Shared room,rating
905,47.37086,8.49388,75.0,1,0,0,0,4.0
906,47.34946,8.56138,85.0,0,0,1,0,5.0
907,47.36747,8.55396,199.0,1,0,0,0,3.0
908,47.37537,8.48559,58.0,0,0,1,0,5.0
909,47.37457,8.52854,291.0,0,0,1,0,4.0
910,47.37408,8.52964,233.0,0,0,1,0,4.0
911,47.37489,8.52445,130.0,1,0,0,0,3.0
912,47.37756,8.54378,100.0,1,0,0,0,3.0
913,47.39632,8.4886,54.0,0,0,1,0,4.0
914,47.38519,8.48361,88.0,1,0,0,0,3.0
915,47.36258,8.56834,175.0,1,0,0,0,3.0
916,47.40398,8.55365,88.0,0,0,1,0,4.0
917,47.37668,8.51546,90.0,1,0,0,0,3.0
918,47.3738,8.52431,121.0,0,0,1,0,5.0
919,47.40696,8.54942,70.0,0,0,1,0,4.0
920,47.40845,8.54808,80.0,0,0,1,0,4.0
921,47.40674,8.54825,80.0,0,0,1,0,4.0
922,47.36729,8.52343,165.0,1,0,0,0,3.0
923,47.40581,8.55173,50.0,1,0,0,0,3.0
924,47.36397,8.56124,87.0,0,0,1,0,5.0
925,47.38113,8.54866,141.0,1,0,0,0,3.0
926,47.37093,8.51825,96.0,1,0,0,0,4.0
927,47.36435,8.51886,76.0,1,0,0,0,4.0
928,47.39838,8.53977,131.0,1,0,0,0,3.0
929,47.40493,8.59321,118.0,1,0,0,0,2.0
930,47.36763,8.53621,430.0,1,0,0,0,2.0
931,47.37912,8.51454,120.0,1,0,0,0,3.0
932,47.36503,8.53316,122.0,1,0,0,0,4.0
933,47.38545,8.54173,180.0,1,0,0,0,3.0
934,47.37406,8.52283,165.0,1,0,0,0,3.0
935,47.35702,8.5987,70.0,0,0,1,0,5.0
936,47.37177,8.51119,250.0,1,0,0,0,3.0
937,47.37466,8.54453,115.0,1,0,0,0,3.0
938,47.39854,8.50459,152.0,1,0,0,0,2.0
939,47.39961,8.5061,128.0,1,0,0,0,2.0
940,47.34889,8.56199,95.0,1,0,0,0,4.0
941,47.3515,8.5813,104.0,1,0,0,0,4.0
942,47.37532,8.53838,200.0,0,0,1,0,4.0
943,47.41382,8.54231,150.0,0,0,1,0,3.0
944,47.34685,8.53136,150.0,1,0,0,0,4.0
945,47.41453,8.55672,172.0,1,0,0,0,2.0
946,47.36415,8.55715,190.0,1,0,0,0,3.0
947,47.36832,8.56337,200.0,1,0,0,0,3.0
948,47.357597,8.599312,45.0,0,0,1,0,5.0
949,47.37117,8.52912,170.0,1,0,0,0,3.0
950,47.39017,8.485,200.0,1,0,0,0,2.0
951,47.37319,8.52121,184.0,1,0,0,0,3.0
952,47.38397,8.50011,139.0,1,0,0,0,3.0
953,47.3801,8.48881,190.0,1,0,0,0,3.0
954,47.35639,8.58524,213.0,1,0,0,0,3.0
955,47.40063,8.49925,126.0,1,0,0,0,2.0
956,47.39312,8.47373,120.0,0,0,1,0,4.0
957,47.36912,8.54596,80.0,1,0,0,0,4.0
958,47.36042,8.56487,115.0,1,0,0,0,4.0
959,47.3491,8.5634,138.0,1,0,0,0,4.0
960,47.36594,8.51628,110.0,1,0,0,0,4.0
961,47.40222,8.53629,153.0,0,0,1,0,3.0
962,47.39099,8.48508,49.0,0,0,1,0,4.0
963,47.39629,8.51503,40.0,0,0,1,0,4.0
964,47.357597,8.599312,40.0,0,0,1,0,5.0
965,47.36386,8.51852,110.0,1,0,0,0,4.0
966,47.36501,8.53763,200.0,1,0,0,0,3.0
967,47.40681,8.55373,70.0,1,0,0,0,3.0
968,47.382195,8.544195,119.0,1,0,0,0,3.0
969,47.35713,8.51536,200.0,1,0,0,0,3.0
970,47.39074,8.48526,162.0,1,0,0,0,3.0
971,47.3803,8.50323,67.0,1,0,0,0,3.0
972,47.36961,8.56198,170.0,1,0,0,0,3.0
973,47.39845,8.54295,160.0,1,0,0,0,2.0
974,47.39339,8.52268,44.0,0,0,1,0,4.0
975,47.37625,8.52033,152.0,1,0,0,0,3.0
976,47.35843,8.5571,205.0,1,0,0,0,3.0
977,47.38569,8.52806,83.0,0,0,1,0,4.0
978,47.39076,8.48442,162.0,1,0,0,0,3.0
979,47.38939,8.48381,162.0,1,0,0,0,3.0
980,47.3682,8.56376,165.0,1,0,0,0,3.0
981,47.37201,8.54397,135.0,1,0,0,0,3.0
982,47.405109,8.548742,93.0,1,0,0,0,3.0
983,47.357807,8.599515,45.0,0,0,1,0,5.0
984,47.40347,8.53579,150.0,1,0,0,0,2.0
985,47.357597,8.599312,30.0,0,0,1,0,5.0
986,47.3931,8.52554,75.0,1,0,0,0,3.0
987,47.39526,8.54318,101.0,1,0,0,0,3.0
988,47.36564,8.52086,150.0,1,0,0,0,3.0
989,47.34663,8.56425,165.0,1,0,0,0,4.0
990,47.36845,8.545261,101.0,0,0,1,0,5.0
991,47.357807,8.599515,40.0,0,0,1,0,5.0
992,47.3861,8.50922,350.0,1,0,0,0,2.0
993,47.42131,8.53768,130.0,1,0,0,0,2.0
994,47.36064,8.55034,139.0,1,0,0,0,4.0
995,47.3725,8.54348,118.0,0,0,1,0,5.0
996,47.37305,8.51824,90.0,0,0,1,0,5.0
997,47.36902,8.54707,80.0,1,0,0,0,4.0
998,47.35188,8.53033,232.0,1,0,0,0,3.0
999,47.35579,8.514,81.0,0,0,1,0,5.0
1000,47.36834,8.52093,105.0,1,0,0,0,4.0
1001,47.38307,8.50074,60.0,0,0,1,0,5.0
1002,47.37073,8.51597,90.0,1,0,0,0,4.0
1003,47.35611,8.55679,110.0,0,0,1,0,5.0
1004,47.39322,8.47623,130.0,1,0,0,0,3.0
1005,47.37716,8.54135,75.0,1,0,0,0,4.0
1006,47.34146,8.52881,85.0,0,0,1,0,5.0
1007,47.36341,8.5558,509.0,1,0,0,0,1.0
1008,47.40968,8.54261,140.0,1,0,0,0,2.0
1009,47.38293,8.53491,575.0,1,0,0,0,1.0
1010,47.35965,8.5706,160.0,1,0,0,0,4.0
1011,47.38097,8.53339,575.0,1,0,0,0,1.0
1012,47.38232,8.53483,575.0,1,0,0,0,1.0
1013,47.3807,8.53477,575.0,1,0,0,0,1.0
1014,47.3815,8.5334,575.0,1,0,0,0,1.0
1015,47.383,8.53328,575.0,1,0,0,0,1.0
1016,47.38234,8.53494,575.0,1,0,0,0,1.0
1017,47.38268,8.53447,575.0,1,0,0,0,1.0
1018,47.38219,8.53436,575.0,1,0,0,0,1.0
1019,47.39571,8.52203,111.0,1,0,0,0,3.0
1020,47.37582,8.51581,100.0,1,0,0,0,3.0
1021,47.38092,8.51773,105.0,1,0,0,0,3.0
1022,47.3843,8.54921,81.0,1,0,0,0,3.0
1023,47.358826,8.497919,133.0,1,0,0,0,4.0
1024,47.37377,8.54291,197.0,1,0,0,0,3.0
1025,47.37949,8.54567,180.0,1,0,0,0,3.0
1026,47.37771,8.52865,130.0,1,0,0,0,3.0
1027,47.40101,8.58975,100.0,1,0,0,0,3.0
1028,47.40335,8.53481,91.0,1,0,0,0,3.0
1029,47.41914,8.55134,98.0,0,0,1,0,3.0
1030,47.41678,8.54641,106.0,1,0,0,0,2.0
1031,47.37696,8.52247,155.0,1,0,0,0,3.0
1032,47.42739,8.55486,120.0,1,0,0,0,2.0
1033,47.38036,8.48908,58.0,0,0,1,0,5.0
1034,47.38212,8.50645,105.0,0,0,1,0,4.0
1035,47.36081,8.60042,58.0,1,0,0,0,4.0
1036,47.39235,8.54675,78.0,0,0,1,0,4.0
1037,47.37944,8.50667,220.0,0,0,1,0,4.0
1038,47.35666,8.60018,45.0,0,0,1,0,5.0
1039,47.36911,8.54416,177.0,1,0,0,0,3.0
1040,47.39874,8.50638,37.0,0,0,0,1,4.0
1041,47.36795,8.5454,1000.0,1,0,0,0,1.0
1042,47.33346,8.52859,95.0,0,0,1,0,5.0
1043,47.40126,8.53341,90.0,1,0,0,0,3.0
1044,47.35482,8.55308,155.0,1,0,0,0,4.0
1045,47.38874,8.49727,89.0,1,0,0,0,3.0
1046,47.38936,8.52256,77.0,1,0,0,0,3.0
1047,47.35906,8.55463,150.0,1,0,0,0,4.0
1048,47.37275,8.54638,111.0,1,0,0,0,3.0
1049,47.38095,8.53619,160.0,1,0,0,0,3.0
1050,47.37535,8.51942,95.0,0,0,1,0,5.0
1051,47.34973,8.56377,110.0,1,0,0,0,4.0
1052,47.37716,8.5144,80.0,1,0,0,0,4.0
1053,47.40291,8.49591,111.0,1,0,0,0,2.0
1054,47.40939,8.54068,130.0,1,0,0,0,2.0
1055,47.38089,8.51532,149.0,1,0,0,0,3.0
1056,47.36515,8.52684,109.0,1,0,0,0,4.0
1057,47.36507,8.59591,300.0,1,0,0,0,3.0
1058,47.395203,8.544974,94.0,1,0,0,0,3.0
1059,47.40881,8.54124,130.0,1,0,0,0,2.0
1060,47.37425,8.52541,229.0,1,0,0,0,3.0
1061,47.3938,8.54637,110.0,1,0,0,0,3.0
1062,47.36017,8.51203,200.0,1,0,0,0,3.0
1063,47.37063,8.54734,60.0,1,0,0,0,4.0
1064,47.37893,8.53777,160.0,1,0,0,0,3.0
1065,47.38059,8.53639,160.0,1,0,0,0,3.0
1066,47.37055,8.55561,313.0,1,0,0,0,2.0
1067,47.38802,8.537,120.0,1,0,0,0,3.0
1068,47.39706,8.50866,165.0,1,0,0,0,2.0
1069,47.41112,8.53167,237.0,0,0,1,0,3.0
1070,47.38468,8.52983,200.0,1,0,0,0,3.0
1071,47.37547,8.52255,105.0,0,0,1,0,5.0
1072,47.3765,8.51447,98.0,1,0,0,0,3.0
1073,47.35173,8.52925,1200.0,1,0,0,0,1.0
1074,47.36869,8.52118,150.0,1,0,0,0,3.0
1075,47.39083,8.51036,200.0,1,0,0,0,2.0
1076,47.36719,8.53325,220.0,1,0,0,0,3.0
1077,47.37416,8.54315,175.0,0,0,1,0,4.0
1078,47.39013,8.48571,354.0,1,0,0,0,1.0
1079,47.37684,8.52926,139.0,1,0,0,0,3.0
1080,47.36273,8.53133,300.0,1,0,0,0,3.0
1081,47.38611,8.49638,64.0,1,0,0,0,3.0
1082,47.36222,8.55253,83.0,1,0,0,0,4.0
1083,47.36936,8.51987,150.0,1,0,0,0,3.0
1084,47.38455,8.48567,60.0,0,0,1,0,5.0
1085,47.39464,8.5472,220.0,1,0,0,0,2.0
1086,47.39575,8.50495,100.0,1,0,0,0,3.0
1087,47.3896179199218,8.54436302185058,130.0,1,0,0,0,3.0
1088,47.34536,8.53337,180.0,1,0,0,0,4.0
1089,47.3726,8.51896,150.0,1,0,0,0,3.0
1090,47.37422,8.52249,209.0,1,0,0,0,3.0
1091,47.37582,8.52103,159.0,1,0,0,0,3.0
1092,47.3686,8.50832,93.0,1,0,0,0,4.0
1093,47.40738,8.55164,90.0,1,0,0,0,2.0
1094,47.39066,8.47777,136.0,1,0,0,0,3.0
1095,47.36103,8.52095,255.0,1,0,0,0,3.0
1096,47.4108237999999,8.54781669999999,182.0,1,0,0,0,2.0
1097,47.3645607,8.5527619,366.0,1,0,0,0,2.0
1098,47.4108237999999,8.54781669999999,168.0,1,0,0,0,2.0
1099,47.4108237999999,8.54781669999999,214.0,1,0,0,0,2.0
1100,47.4108237999999,8.54781669999999,217.0,1,0,0,0,2.0
1101,47.4108237999999,8.54781669999999,170.0,1,0,0,0,2.0
1102,47.4108237999999,8.54781669999999,168.0,1,0,0,0,2.0
1103,47.4108237999999,8.54781669999999,201.0,1,0,0,0,2.0
1104,47.3762,8.54442,150.0,1,0,0,0,3.0
1105,47.37122,8.54647,142.0,1,0,0,0,3.0
1106,47.363,8.5211,149.0,1,0,0,0,4.0
1107,47.344437,8.5307339,294.0,1,0,0,0,3.0
1108,47.37442,8.51482,75.0,1,0,0,0,4.0
1109,47.42414,8.55376,50.0,1,0,0,0,2.0
1110,47.3691,8.54855,80.0,1,0,0,0,4.0
1111,47.37422,8.51476,79.0,1,0,0,0,4.0
1112,47.38907,8.4916,119.0,1,0,0,0,3.0
1113,47.383759,8.528862,80.0,0,0,1,0,4.0
1114,47.38065,8.53648,80.0,1,0,0,0,3.0
1115,47.38587,8.51488,140.0,1,0,0,0,3.0
1116,47.41138,8.53116,197.0,0,0,1,0,3.0
1117,47.40915,8.52964,217.0,0,0,1,0,3.0
1118,47.41077,8.53165,803.0,1,0,0,0,1.0
1119,47.402916,8.494218,302.0,1,0,0,0,1.0
1120,47.37695,8.48373,60.0,0,0,1,0,5.0
1121,47.36698,8.55691,103.0,1,0,0,0,4.0
1122,47.37126,8.55091,84.0,0,0,1,0,5.0
1123,47.38477,8.555,150.0,1,0,0,0,3.0
1124,47.37508,8.52377,100.0,1,0,0,0,3.0
1125,47.409939,8.541599,150.0,1,0,0,0,2.0
1126,47.38291,8.53128,90.0,1,0,0,0,3.0
1127,47.36247,8.54847,94.0,1,0,0,0,4.0
1128,47.41483,8.55725,115.0,0,0,1,0,3.0
1129,47.3827,8.53326,95.0,1,0,0,0,3.0
1130,47.36277,8.556181,375.0,0,0,1,0,3.0
1131,47.36108,8.54956,1328.0,0,0,1,0,1.0
1132,47.38917,8.5375,66.0,0,0,1,0,4.0
1133,47.374192,8.5307474,190.0,1,0,0,0,3.0
1134,47.39332,8.5163,86.0,0,0,1,0,4.0
1135,47.37279,8.52563,160.0,1,0,0,0,3.0
1136,47.3990426,8.54075619999999,156.0,1,0,0,0,2.0
1137,47.3714,8.52519,70.0,1,0,0,0,4.0
1138,47.42359,8.54137,1000.0,1,0,0,0,1.0
1139,47.37769,8.5225,58.0,0,0,1,0,5.0
1140,47.40622,8.5791,1000.0,1,0,0,0,1.0
1141,47.37934,8.59548,86.0,1,0,0,0,3.0
1142,47.35423,8.50822,79.0,0,0,1,0,5.0
1143,47.39796,8.537,120.0,1,0,0,0,3.0
1144,47.3664,8.51995,95.0,1,0,0,0,4.0
1145,47.3787096,8.5218027,255.0,1,0,0,0,2.0
1146,47.39839,8.55182,50.0,0,0,1,0,4.0
1147,47.35859,8.58217,68.0,0,0,1,0,5.0
1148,47.36845,8.50715,87.0,1,0,0,0,4.0
1149,47.37046,8.51851,150.0,1,0,0,0,3.0
1150,47.35933,8.51774,99.0,1,0,0,0,4.0
1151,47.393688,8.540448,68.0,1,0,0,0,3.0
1152,47.39084,8.53858,150.0,1,0,0,0,3.0
1153,47.40148,8.50296,96.0,1,0,0,0,3.0
1154,47.36584,8.50475,120.0,1,0,0,0,4.0
1155,47.3693625,8.5210888,237.0,1,0,0,0,3.0
1156,47.39604,8.53135,225.0,1,0,0,0,2.0
1157,47.3708327,8.5260334,194.0,1,0,0,0,3.0
1158,47.3567,8.59689,120.0,1,0,0,0,4.0
1159,47.4107,8.53974,98.0,1,0,0,0,2.0
1160,47.35559,8.55947,130.0,1,0,0,0,4.0
1161,47.395199,8.545024,87.0,1,0,0,0,3.0
1162,47.37719,8.52708,160.0,0,0,1,0,4.0
1163,47.376286,8.526173,380.0,1,0,0,0,2.0
1164,47.38909,8.53795,165.0,0,0,1,0,4.0
1165,47.36932,8.56326,167.0,1,0,0,0,3.0
1166,47.36274,8.52267,196.0,1,0,0,0,3.0
1167,47.36803,8.56337,169.0,1,0,0,0,3.0
1168,47.38162,8.59149,80.0,0,0,1,0,5.0
1169,47.36968,8.54658,95.0,1,0,0,0,4.0
1170,47.39469,8.54206,220.0,1,0,0,0,2.0
1171,47.39976,8.48344,500.0,1,0,0,0,1.0
1172,47.40434,8.50354,128.0,1,0,0,0,2.0
1173,47.38625,8.52883,82.0,0,0,1,0,4.0
1174,47.41192,8.54394,140.0,1,0,0,0,2.0
1175,47.36078,8.59107,80.0,0,0,1,0,5.0
1176,47.37429,8.517,121.0,1,0,0,0,3.0
1177,47.35986,8.58339,148.0,0,0,1,0,5.0
1178,47.37031,8.52014,165.0,1,0,0,0,3.0
1179,47.4072565,8.5514417,162.0,1,0,0,0,2.0
1180,47.37315,8.51369,115.0,1,0,0,0,3.0
1181,47.38079,8.52774,115.0,0,0,1,0,4.0
1182,47.39114,8.51604,236.0,1,0,0,0,2.0
1183,47.36826,8.56179,163.0,1,0,0,0,3.0
1184,47.37609,8.52653,150.0,1,0,0,0,3.0
1185,47.40881,8.55352,40.0,0,0,1,0,4.0
1186,47.34855,8.56391,240.0,1,0,0,0,4.0
1187,47.38704,8.51271,83.0,1,0,0,0,3.0
1188,47.36573,8.55891,100.0,1,0,0,0,4.0
1189,47.38457,8.55162,82.0,0,0,1,0,4.0
1190,47.360241,8.54922,183.0,1,0,0,0,4.0
1191,47.35843,8.55184,200.0,0,0,1,0,5.0
1192,47.35983,8.55219,463.0,1,0,0,0,2.0
1193,47.38684,8.49494,65.0,0,0,1,0,4.0
1194,47.39057,8.53876,189.0,1,0,0,0,2.0
1195,47.35994,8.53151,194.0,1,0,0,0,3.0
1196,47.39384,8.54653,126.0,1,0,0,0,3.0
1197,47.36716,8.55286,150.0,1,0,0,0,3.0
1198,47.376202,8.516135,132.0,1,0,0,0,3.0
1199,47.41208,8.52572,63.0,1,0,0,0,2.0
1200,47.37199,8.54351,290.0,1,0,0,0,2.0
1201,47.36168,8.5609,218.0,1,0,0,0,3.0
1202,47.355,8.55495,102.0,0,0,1,0,5.0
1203,47.36928,8.55332,144.0,1,0,0,0,3.0
1204,47.36299,8.5698,380.0,1,0,0,0,2.0
1205,47.3394203999999,8.51828819999999,243.0,1,0,0,0,4.0
1206,47.3791,8.54768,125.0,1,0,0,0,3.0
1207,47.37048,8.55188,550.0,0,0,1,0,2.0
1208,47.380001,8.507076,87.0,1,0,0,0,3.0
1209,47.42868,8.54759,129.0,1,0,0,0,2.0
1210,47.37904,8.52494,189.0,1,0,0,0,3.0
1211,47.36023,8.52214,1430.0,1,0,0,0,1.0
1212,47.35569,8.52945,150.0,0,0,1,0,5.0
1213,47.36995,8.49221,65.0,0,0,1,0,5.0
1214,47.3615147999999,8.5601555,242.0,1,0,0,0,3.0
1215,47.3853176999999,8.4938127,209.0,1,0,0,0,2.0
1216,47.37618,8.51508,90.0,1,0,0,0,3.0
1217,47.37932,8.54558,187.0,1,0,0,0,3.0
1218,47.37976,8.54689,187.0,1,0,0,0,3.0
1219,47.40777,8.5683,80.0,1,0,0,0,3.0
1220,47.37385,8.51489,60.0,0,0,1,0,5.0
1221,47.40809,8.52573,64.0,0,0,1,0,4.0
1222,47.38441,8.54412,360.0,1,0,0,0,2.0
1223,47.413979,8.520715,55.0,1,0,0,0,2.0
1224,47.3407233999999,8.5183228,265.0,1,0,0,0,4.0
1225,47.38358,8.50991,70.0,0,0,1,0,5.0
1226,47.3624,8.55063,144.0,1,0,0,0,4.0
1227,47.40423,8.55737,85.0,1,0,0,0,3.0
1228,47.37291,8.5204,188.0,1,0,0,0,3.0
1229,47.36025,8.58016,199.0,1,0,0,0,3.0
1230,47.373943,8.531517,130.0,1,0,0,0,3.0
1231,47.35821,8.49735,133.0,1,0,0,0,4.0
1232,47.35812,8.4981,122.0,1,0,0,0,4.0
1233,47.38631,8.48864,89.0,0,0,1,0,4.0
1234,47.3598,8.55956,173.0,1,0,0,0,4.0
1235,47.37127,8.51123,63.0,0,0,1,0,5.0
1236,47.363106,8.560724,71.0,0,0,1,0,5.0
1237,47.3698,8.51877,350.0,1,0,0,0,2.0
1238,47.39133,8.52221,55.0,0,0,1,0,4.0
1239,47.37473,8.54408,80.0,0,0,1,0,5.0
1240,47.381756,8.529105,86.0,0,0,1,0,5.0
1241,47.3757400512695,8.52796745300293,200.0,1,0,0,0,3.0
1242,47.36383,8.51735,350.0,1,0,0,0,2.0
1243,47.408421,8.581791,57.0,0,0,1,0,4.0
1244,47.387489,8.535782,115.0,1,0,0,0,3.0
1245,47.367218,8.5523,230.0,1,0,0,0,3.0
1246,47.3844,8.49327,234.0,0,0,1,0,4.0
1247,47.38279,8.49199,244.0,0,0,1,0,4.0
1248,47.40635,8.5566,92.0,0,0,1,0,4.0
1249,47.37472,8.51508,199.0,1,0,0,0,3.0
1250,47.38262,8.53343,111.0,1,0,0,0,3.0
1251,47.36906,8.52149,90.0,1,0,0,0,4.0
1252,47.37305,8.54434,200.0,0,0,1,0,4.0
1253,47.37249,8.5457,150.0,1,0,0,0,3.0
1254,47.36538,8.51705,99.0,1,0,0,0,4.0
1255,47.37856,8.52628,86.0,1,0,0,0,3.0
1256,47.41322,8.54556,149.0,1,0,0,0,2.0
1257,47.37224,8.5276,125.0,1,0,0,0,3.0
1258,47.37994,8.556,89.0,1,0,0,0,3.0
1259,47.3662404,8.55733259999999,238.0,1,0,0,0,3.0
1260,47.3661789,8.5572384,184.0,1,0,0,0,3.0
1261,47.36107,8.55968,206.0,1,0,0,0,3.0
1262,47.37515,8.523,100.0,0,0,1,0,5.0
1263,47.414883,8.537175,114.0,1,0,0,0,2.0
1264,47.42396,8.49621,218.0,1,0,0,0,1.0
1265,47.40977,8.52311,160.0,1,0,0,0,2.0
1266,47.37961,8.52607,160.0,1,0,0,0,3.0
1267,47.37716,8.52954,95.0,0,0,1,0,5.0
1268,47.37756,8.49794,90.0,0,0,1,0,5.0
1269,47.3809,8.54489,175.0,1,0,0,0,3.0
1270,47.3661789,8.5572384,187.0,1,0,0,0,3.0
1271,47.3416241896908,8.51781093702542,213.0,1,0,0,0,4.0
1272,47.3606487,8.52058729999999,335.0,1,0,0,0,3.0
1273,47.3606487,8.52058729999999,271.0,1,0,0,0,3.0
1274,47.401836,8.584952,59.0,1,0,0,0,3.0
1275,47.38084,8.49538,130.0,1,0,0,0,3.0
1276,47.36773,8.55705,99.0,1,0,0,0,4.0
1277,47.36821,8.55173,199.0,1,0,0,0,3.0
1278,47.37425,8.54317,100.0,0,0,1,0,5.0
1279,47.390324,8.549159,84.0,0,0,1,0,4.0
1280,47.40455,8.55037,61.0,0,0,1,0,4.0
1281,47.38974,8.53739,127.0,1,0,0,0,3.0
1282,47.329323,8.511402,61.0,0,0,1,0,5.0
1283,47.38267,8.50643,199.0,1,0,0,0,3.0
1284,47.34734,8.52721,70.0,0,0,0,1,5.0
1285,47.34719,8.52844,160.0,0,0,0,1,5.0
1286,47.34876,8.52698,200.0,0,0,0,1,4.0
1287,47.34865,8.52755,36.0,0,0,0,1,5.0
1288,47.34806,8.52756,216.0,0,0,0,1,4.0
1289,47.40591,8.55866,91.0,0,0,1,0,4.0
1290,47.37727,8.51707,135.0,1,0,0,0,3.0
1291,47.35961,8.5599,231.0,1,0,0,0,3.0
1292,47.3407233999999,8.5183228,285.0,1,0,0,0,4.0
1293,47.34516,8.53065,89.0,0,0,1,0,5.0
1294,47.3944859,8.5289132,257.0,1,0,0,0,2.0
1295,47.3944859,8.5289132,249.0,1,0,0,0,2.0
1296,47.38714,8.49106,79.0,0,0,1,0,4.0
1297,47.37162,8.54102,529.0,1,0,0,0,1.0
1298,47.39226,8.48648,50.0,0,0,1,0,4.0
1299,47.355099,8.50785,480.0,1,0,0,0,2.0
1300,47.37077,8.52444,236.0,1,0,0,0,3.0
1301,47.36652,8.5572,290.0,1,0,0,0,3.0
1302,47.3729,8.52072,169.0,1,0,0,0,3.0
1303,47.37642,8.52234,120.0,1,0,0,0,3.0
1304,47.37013,8.55558,150.0,1,0,0,0,3.0
1305,47.34564,8.53302,85.0,1,0,0,0,5.0
1306,47.3932,8.50784,70.0,0,0,1,0,4.0
1307,47.38264,8.53187,175.0,1,0,0,0,3.0
1308,47.3790704,8.5271905,400.0,1,0,0,0,2.0
1309,47.38914,8.52216,152.0,1,0,0,0,3.0
1310,47.3615020608506,8.51693026721477,220.0,1,0,0,0,3.0
1311,47.3647,8.53317,200.0,1,0,0,0,3.0
1312,47.37562,8.52077,104.0,1,0,0,0,3.0
1313,47.35653,8.59906,78.0,0,0,0,1,5.0
1314,47.36101,8.56345,269.0,1,0,0,0,3.0
1315,47.36576,8.55538,250.0,1,0,0,0,3.0
1316,47.3944859,8.5289132,285.0,1,0,0,0,2.0
1317,47.35763,8.55173,230.0,1,0,0,0,3.0
1318,47.38078,8.56851,85.0,1,0,0,0,3.0
1319,47.33519,8.51816,91.0,1,0,0,0,5.0
1320,47.3726,8.49356,100.0,0,0,1,0,5.0
1321,47.38962,8.53823,150.0,1,0,0,0,3.0
1322,47.37434,8.51516,77.0,1,0,0,0,4.0
1323,47.3543331984768,8.55762507766485,350.0,1,0,0,0,3.0
1324,47.35914,8.52796,73.0,1,0,0,0,4.0
1325,47.3654,8.5551,740.0,1,0,0,0,1.0
1326,47.33533,8.53407,115.0,1,0,0,0,5.0
1327,47.3772,8.52148,136.0,1,0,0,0,3.0
1328,47.3944859,8.5289132,263.0,1,0,0,0,2.0
1329,47.3944122,8.5290971,221.0,1,0,0,0,2.0
1330,47.3944122,8.5290971,232.0,1,0,0,0,2.0
1331,47.38411,8.53314,120.0,0,0,1,0,4.0
1332,47.38936,8.54557,68.0,0,0,1,0,4.0
1333,47.3857359,8.542671,110.0,1,0,0,0,3.0
1334,47.3637682,8.5509684,79.0,1,0,0,0,4.0
1335,47.37699,8.52371,160.0,1,0,0,0,3.0
1336,47.39056247563,8.55245081481934,135.0,1,0,0,0,3.0
